host,open_ports,vuln_score,critical_vulns,service_http_open,service_ssh_open,service_rdp_open,snort_alert,device_type,geo_location_risk,avg_packet_size,scan_hour,label,device_type_encoded,predicted_label
host_5779,9,5.06,1,0,1,0,1,endpoint,0,294.08,4,1,1,1
host_5780,16,0.32,1,1,0,0,0,router,1,281.42,10,1,2,1
host_5784,88,9.3,2,0,0,0,0,router,0,345.47,14,1,2,1
host_5786,25,3.2,3,0,0,0,0,endpoint,0,275.4,9,1,1,1
host_5788,67,8.55,0,0,1,0,1,endpoint,0,325.94,20,1,1,1
host_5790,73,1.62,2,0,0,1,0,endpoint,1,236.15,9,1,1,1
host_5792,20,5.09,1,1,0,0,1,server,0,287.82,5,1,3,1
host_5794,10,9.38,0,1,0,0,0,router,0,310.33,9,1,2,1
host_5795,83,9.66,0,0,0,0,0,endpoint,0,269.58,1,1,1,1
host_5796,67,9.74,1,0,1,0,1,endpoint,0,318.56,0,1,1,1
host_5797,24,0.39,1,1,0,0,1,endpoint,0,304.76,5,1,1,1
host_5798,5,9.46,1,0,0,0,0,server,0,284.62,3,1,3,1
host_5799,67,9.97,2,0,1,0,0,router,0,362.53,11,1,2,1
host_5800,58,9.42,3,0,0,0,0,router,0,370.62,16,1,2,1
host_5802,80,7.01,4,1,1,0,0,router,1,261.8,21,1,2,1
host_5803,15,1.22,1,1,0,0,0,server,1,295.09,13,1,3,1
host_5804,35,8.74,0,1,0,1,0,router,0,235.27,4,1,2,1
host_5807,44,9.91,3,1,0,0,0,router,0,262.96,13,1,2,1
host_5810,34,9.69,1,1,0,0,0,router,0,333.09,19,1,2,1
host_5811,87,9.84,2,0,0,0,1,router,0,410.91,8,1,2,1
host_5812,95,1.87,2,0,0,0,0,endpoint,1,352.55,23,1,1,1
host_5813,50,8.65,3,0,0,0,0,server,0,208.78,4,1,3,1
host_5820,55,9.24,0,0,0,0,0,router,0,335.29,8,1,2,1
host_5822,89,8.87,0,0,0,0,0,endpoint,0,203.14,23,1,1,1
host_5823,66,7.17,3,0,0,1,0,IoT,0,331.79,16,1,0,1
host_5824,30,1.31,3,1,0,0,0,server,0,225.6,18,1,3,1
host_5825,3,9.41,3,1,0,0,0,endpoint,0,228.03,8,1,1,1
host_5826,21,9.0,0,0,0,0,0,server,0,336.43,3,1,3,1
host_5827,89,3.48,0,0,0,0,1,endpoint,0,238.49,14,1,1,1
host_5828,84,1.12,3,1,1,0,0,endpoint,0,362.38,21,1,1,1
host_5829,49,7.04,1,1,0,0,0,IoT,0,348.09,17,1,0,1
host_5830,86,7.28,0,0,0,0,0,router,0,227.55,11,1,2,1
host_5831,85,8.97,2,0,0,0,0,server,0,251.08,18,1,3,1
host_5832,62,0.53,3,0,0,0,0,endpoint,0,255.96,0,1,1,1
host_5833,97,1.42,0,1,0,0,1,endpoint,0,283.46,2,1,1,1
host_5834,38,5.98,3,1,0,0,0,server,0,339.0,22,1,3,1
host_5835,15,6.19,5,1,0,1,0,server,0,349.09,4,1,3,1
host_5836,52,0.34,3,1,0,1,0,endpoint,0,300.58,1,1,1,1
host_5839,25,7.38,2,0,0,1,0,endpoint,0,333.57,11,1,1,1
host_5840,21,3.16,0,0,1,0,0,endpoint,1,294.45,11,1,1,1
host_5842,5,8.14,0,1,1,0,0,endpoint,0,338.05,17,1,1,1
host_5843,70,9.54,0,0,0,0,0,IoT,0,270.93,17,1,0,1
host_5844,47,2.3,1,0,0,0,1,endpoint,0,254.57,3,1,1,1
host_5846,68,9.4,2,0,0,0,1,IoT,0,397.48,10,1,0,1
host_5848,18,7.18,1,0,0,0,0,server,0,325.93,7,1,3,1
host_5849,21,6.12,1,0,0,0,0,endpoint,1,260.8,18,1,1,1
host_5850,92,2.86,1,0,0,0,1,router,0,387.84,11,1,2,1
host_5851,99,6.54,1,0,0,0,0,router,1,317.22,9,1,2,1
host_5855,67,9.95,1,0,0,0,0,server,0,270.3,7,1,3,1
host_5858,89,8.86,2,0,0,0,0,router,0,367.01,19,1,2,1
host_5859,52,4.23,4,0,1,0,1,endpoint,0,273.37,3,1,1,1
host_5860,72,7.74,2,1,0,0,0,endpoint,0,274.78,11,1,1,1
host_5861,75,9.72,0,0,1,0,1,server,0,290.2,21,1,3,1
host_5864,5,9.06,1,1,0,0,1,router,0,366.34,11,1,2,1
host_5866,55,0.29,4,1,0,0,0,router,0,290.04,19,1,2,1
host_5867,37,9.09,5,0,0,0,0,endpoint,0,348.77,4,1,1,1
host_5868,56,8.22,1,0,0,0,0,IoT,1,330.46,10,1,0,1
host_5869,59,9.73,0,0,0,0,0,endpoint,0,367.82,10,1,1,1
host_5871,69,1.56,1,0,0,0,1,router,0,292.89,21,1,2,1
host_5875,65,3.59,3,0,0,0,1,endpoint,0,311.73,15,1,1,1
host_5877,51,6.4,2,0,0,0,0,endpoint,1,293.0,14,1,1,1
host_5880,92,9.09,2,0,1,0,1,IoT,0,319.15,0,1,0,1
host_5881,76,1.99,4,0,0,0,0,server,0,227.48,16,1,3,1
host_5882,39,7.44,4,1,0,0,0,endpoint,0,297.26,17,1,1,1
host_5883,90,8.85,1,0,0,0,0,router,0,296.59,11,1,2,1
host_5884,77,5.79,3,0,0,0,0,endpoint,0,326.4,12,1,1,1
host_5886,63,3.09,3,1,1,0,0,endpoint,0,296.34,14,1,1,1
host_5887,64,8.86,1,0,0,0,0,router,0,323.35,0,1,2,1
host_5889,54,7.46,0,0,0,0,0,server,0,304.72,21,1,3,1
host_5890,92,9.9,2,0,0,0,0,endpoint,0,300.46,23,1,1,1
host_5891,94,10.0,1,1,0,0,1,endpoint,1,205.02,5,1,1,1
host_5892,73,5.33,0,0,0,0,1,server,1,331.79,2,1,3,1
host_5893,95,8.27,2,1,0,0,0,router,1,373.69,6,1,2,1
host_5894,58,9.9,0,0,0,0,0,endpoint,0,323.82,5,1,1,1
host_5895,85,3.75,1,0,0,0,1,IoT,0,306.47,16,1,0,1
host_5896,56,2.52,2,0,1,0,0,server,1,379.37,2,1,3,1
host_5897,34,1.14,1,0,0,0,0,server,1,304.07,20,1,3,1
host_5899,52,8.54,0,1,0,0,1,server,0,431.97,0,1,3,1
host_5900,89,5.89,2,1,0,0,1,server,0,254.04,9,1,3,1
host_5901,76,8.74,1,0,0,0,0,router,0,316.43,19,1,2,1
host_5902,1,7.89,0,0,1,0,0,server,0,359.29,11,1,3,1
host_5903,55,6.74,2,1,0,0,1,server,0,307.42,15,1,3,1
host_5906,1,8.72,4,1,0,0,0,endpoint,0,308.75,22,1,1,1
host_5907,65,4.18,3,1,0,0,0,IoT,0,271.93,16,1,0,1
host_5909,54,0.22,2,1,0,0,1,server,0,349.44,20,1,3,1
host_5910,42,9.36,3,0,1,0,0,server,0,183.77,15,1,3,1
host_5911,21,9.03,2,0,0,0,0,router,0,317.85,4,1,2,1
host_5913,81,5.77,0,0,0,0,1,server,0,322.4,20,1,3,1
host_5914,22,7.05,4,0,1,0,0,endpoint,0,315.73,5,1,1,1
host_5916,99,2.22,4,0,1,0,0,server,0,343.23,16,1,3,1
host_5917,80,6.74,2,0,0,1,1,endpoint,0,264.83,14,1,1,1
host_5919,62,4.54,2,1,0,0,1,IoT,0,332.57,5,1,0,1
host_5920,47,4.93,3,1,0,0,0,server,0,365.27,2,1,3,1
host_5922,17,1.85,4,0,0,0,0,router,0,277.62,0,1,2,1
host_5924,13,3.38,0,0,0,0,1,router,0,348.61,10,1,2,1
host_5925,17,4.99,3,0,0,0,0,endpoint,0,309.92,19,1,1,1
host_5927,81,9.68,2,1,0,0,1,endpoint,0,283.44,4,1,1,1
host_5929,45,8.73,1,0,0,0,0,endpoint,0,226.08,10,1,1,1
host_5934,61,7.23,1,0,0,0,0,endpoint,0,223.54,3,1,1,1
host_5935,15,3.82,5,0,0,0,1,endpoint,0,298.99,15,1,1,1
host_5937,27,8.53,1,0,0,1,0,IoT,0,303.67,14,1,0,1
host_5938,13,2.2,4,0,0,0,0,server,0,267.48,19,1,3,1
host_5939,31,1.8,4,1,1,0,0,server,0,288.14,16,1,3,1
host_5940,35,0.16,4,1,0,0,0,endpoint,0,375.74,3,1,1,1
host_5941,60,2.11,5,0,0,0,1,endpoint,0,317.22,9,1,1,1
host_5942,6,5.19,4,0,0,0,0,server,0,230.22,9,1,3,1
host_5945,58,0.72,0,0,1,0,1,IoT,0,320.25,22,1,0,1
host_5946,49,7.45,1,1,0,0,1,router,0,370.57,17,1,2,1
host_5947,23,7.58,2,1,0,0,1,IoT,0,357.0,16,1,0,1
host_5948,89,9.98,1,0,1,0,0,endpoint,0,286.78,4,1,1,1
host_5949,34,9.0,2,1,0,0,0,server,1,358.63,5,1,3,1
host_5950,26,9.26,0,0,0,0,1,server,0,358.83,10,1,3,1
host_5951,47,7.98,2,1,1,0,0,server,0,263.33,20,1,3,1
host_5956,70,8.85,0,0,0,1,0,server,0,190.95,13,1,3,1
host_5958,64,6.97,0,1,0,0,1,IoT,0,301.43,4,1,0,1
host_5960,4,5.34,2,0,0,0,1,IoT,0,353.87,0,1,0,1
host_5967,15,8.63,1,0,0,0,1,endpoint,0,381.69,20,1,1,1
host_5970,35,9.95,1,0,1,0,0,endpoint,1,284.4,17,1,1,1
host_5971,81,5.71,0,0,1,0,1,router,0,303.39,7,1,2,1
host_5972,35,4.73,3,1,1,0,0,server,0,238.52,0,1,3,1
host_5973,19,4.96,2,0,1,1,1,server,0,281.13,7,1,3,1
host_5974,20,8.09,2,1,0,0,0,IoT,0,281.86,10,1,0,1
host_5977,48,7.56,1,1,0,0,0,router,0,287.88,11,1,2,1
host_5979,24,8.65,1,0,0,0,0,server,0,361.49,17,1,3,1
host_5981,17,5.81,2,0,0,0,1,router,1,272.59,16,1,2,1
host_5982,71,7.57,1,0,0,0,0,endpoint,0,299.94,0,1,1,1
host_5984,65,8.9,1,0,0,0,0,endpoint,0,220.57,19,1,1,1
host_5985,99,9.79,0,0,1,0,0,IoT,0,372.61,2,1,0,1
host_5987,36,9.37,3,1,0,0,1,IoT,0,150.01,13,1,0,1
host_5989,70,8.94,1,0,0,0,0,router,0,227.28,7,1,2,1
host_5995,40,9.06,2,0,0,0,0,server,0,334.73,5,1,3,1
host_5996,59,8.99,2,0,0,0,0,router,0,352.88,20,1,2,1
host_5997,80,1.02,3,0,0,0,0,IoT,0,349.26,6,1,0,1
host_5998,92,1.43,2,0,0,0,0,server,1,380.78,10,1,3,1
host_5999,16,8.62,2,0,0,0,0,endpoint,0,337.89,13,1,1,1
host_6002,45,5.11,3,0,0,0,0,endpoint,0,242.77,17,1,1,1
host_6004,28,2.19,0,0,0,0,0,router,1,295.86,15,1,2,1
host_6005,96,7.21,3,1,0,0,0,server,0,285.73,23,1,3,1
host_6007,31,1.0,4,0,1,0,0,endpoint,0,358.34,21,1,1,1
host_6008,3,9.25,0,0,0,0,0,server,0,299.55,14,1,3,1
host_6009,8,5.58,1,0,0,1,1,server,0,299.63,0,1,3,1
host_6015,45,4.16,0,1,0,0,1,router,1,115.73,15,1,2,1
host_6016,66,1.49,3,1,1,0,0,server,0,204.68,13,1,3,1
host_6018,71,7.85,1,1,0,0,0,endpoint,0,267.01,8,1,1,1
host_6020,80,6.8,1,1,1,0,0,endpoint,1,367.29,23,1,1,1
host_6021,99,9.38,1,1,0,0,1,server,0,293.07,19,1,3,1
host_6024,18,4.49,0,0,0,0,0,endpoint,1,180.18,13,1,1,1
host_6025,69,8.61,2,0,0,1,0,server,0,342.25,22,1,3,1
host_6026,93,1.31,3,0,0,0,1,endpoint,0,433.89,11,1,1,1
host_6028,60,5.77,0,1,0,0,1,router,0,320.78,20,1,2,1
host_6029,98,6.76,3,1,0,0,0,endpoint,0,268.69,17,1,1,1
host_6030,43,7.63,2,0,0,0,0,endpoint,0,310.44,8,1,1,1
host_6033,69,9.55,1,0,0,0,0,endpoint,1,312.0,7,1,1,1
host_6034,94,0.76,3,0,0,0,0,endpoint,0,213.26,9,1,1,1
host_6035,6,0.96,3,0,0,0,1,server,1,419.66,9,1,3,1
host_6037,4,8.19,1,1,0,0,0,endpoint,0,429.08,12,1,1,1
host_6038,93,7.75,2,1,0,0,1,endpoint,0,345.65,19,1,1,1
host_6039,23,9.38,1,0,0,0,0,router,0,244.05,17,1,2,1
host_6043,15,8.61,1,1,0,0,0,router,0,349.91,11,1,2,1
host_6046,73,7.08,5,0,0,0,0,endpoint,0,209.45,0,1,1,1
host_6047,74,3.89,3,0,0,0,0,router,0,413.14,20,1,2,1
host_6049,6,8.94,2,1,0,0,1,IoT,0,277.08,4,1,0,1
host_6050,63,2.57,0,0,0,0,0,router,1,292.24,23,1,2,1
host_6051,67,2.4,2,0,0,0,1,server,0,217.21,17,1,3,1
host_6052,11,2.63,2,1,0,1,1,IoT,0,255.5,17,1,0,1
host_6057,63,9.26,0,0,0,0,1,endpoint,1,301.96,18,1,1,1
host_6058,68,2.16,2,0,0,0,1,endpoint,1,237.96,13,1,1,1
host_6059,81,2.56,0,1,0,0,1,server,1,238.32,13,1,3,1
host_6060,41,2.97,2,0,0,0,1,router,0,321.28,17,1,2,1
host_6061,83,7.69,2,0,0,0,0,server,0,391.9,10,1,3,1
host_6062,5,4.28,3,0,1,0,1,endpoint,1,322.91,10,1,1,1
host_6063,32,8.19,2,1,0,0,0,server,0,349.0,23,1,3,1
host_6064,86,7.85,3,0,0,0,0,server,0,291.7,21,1,3,1
host_6065,70,9.29,0,0,0,0,1,server,0,262.68,14,1,3,1
host_6066,35,7.57,2,1,0,0,0,router,0,238.09,7,1,2,1
host_6068,65,8.37,3,0,1,0,0,endpoint,0,344.65,4,1,1,1
host_6069,84,9.38,3,0,0,0,0,router,0,313.53,18,1,2,1
host_6070,22,9.94,1,0,1,1,0,router,0,309.87,4,1,2,1
host_6072,77,6.13,4,1,0,0,0,endpoint,0,331.63,16,1,1,1
host_6075,60,7.46,2,0,0,0,0,server,0,275.78,12,1,3,1
host_6076,76,9.78,2,1,1,0,1,endpoint,0,312.93,1,1,1,1
host_6078,14,8.51,1,0,0,0,0,IoT,0,207.93,6,1,0,1
host_6083,74,8.9,2,1,0,0,0,endpoint,0,255.84,12,1,1,1
host_6084,83,3.02,3,0,0,0,1,server,0,360.17,20,1,3,1
host_6086,69,5.28,2,1,0,0,1,endpoint,0,340.98,11,1,1,1
host_6087,47,2.73,3,0,1,0,0,endpoint,0,306.6,7,1,1,1
host_6088,87,9.08,1,0,0,0,0,router,0,285.95,14,1,2,1
host_6089,30,4.65,0,1,0,0,1,IoT,0,270.02,21,1,0,1
host_6090,25,4.24,1,0,0,0,0,endpoint,1,319.78,9,1,1,1
host_6091,28,8.5,5,1,0,1,0,endpoint,1,222.19,8,1,1,1
host_6092,98,3.12,1,0,1,0,1,server,0,283.43,3,1,3,1
host_6093,25,8.17,0,0,1,0,1,endpoint,0,354.35,6,1,1,1
host_6095,78,1.83,0,0,0,0,0,server,1,250.84,23,1,3,1
host_6096,58,9.51,2,1,1,0,0,endpoint,0,365.66,4,1,1,1
host_6097,94,8.42,0,0,0,0,1,endpoint,0,231.92,17,1,1,1
host_6100,78,9.43,1,1,1,0,0,IoT,0,194.3,13,1,0,1
host_6104,10,1.43,1,0,0,0,0,endpoint,1,393.04,16,1,1,1
host_6106,75,8.92,1,0,0,1,1,server,0,275.08,7,1,3,1
host_6108,85,8.17,1,0,0,0,0,router,0,300.4,12,1,2,1
host_6112,7,4.31,0,0,0,0,1,server,0,316.45,14,1,3,1
host_6115,64,7.54,1,0,0,0,0,endpoint,0,297.13,10,1,1,1
host_6118,42,9.8,2,1,0,0,0,endpoint,0,330.3,3,1,1,1
host_6119,82,9.8,4,0,0,0,1,endpoint,0,336.33,2,1,1,1
host_6120,54,3.78,2,0,0,0,0,endpoint,1,357.02,2,1,1,1
host_6122,16,7.27,1,0,0,0,1,router,1,244.84,4,1,2,1
host_6123,18,8.31,3,1,0,0,0,IoT,0,265.63,4,1,0,1
host_6126,90,8.22,1,0,0,0,0,IoT,0,337.76,4,1,0,1
host_6127,16,9.22,0,0,0,0,1,server,0,306.51,12,1,3,1
host_6128,6,7.91,1,0,0,1,0,endpoint,0,311.79,8,1,1,1
host_6131,48,6.01,2,1,0,0,0,endpoint,1,348.42,15,1,1,1
host_6132,42,1.6,3,0,0,0,0,IoT,0,279.27,19,1,0,1
host_6133,76,2.11,4,0,1,0,0,endpoint,0,274.87,22,1,1,1
host_6136,4,5.11,3,0,0,0,0,endpoint,0,316.89,3,1,1,1
host_6137,2,8.14,0,1,0,0,0,endpoint,0,286.45,15,1,1,1
host_6138,90,7.53,1,1,0,0,0,endpoint,0,274.17,23,1,1,1
host_6139,59,9.14,2,1,0,0,0,endpoint,0,322.91,19,1,1,1
host_6140,27,8.33,1,0,0,0,1,router,0,204.59,23,1,2,1
host_6145,63,9.04,2,0,0,0,1,endpoint,0,303.44,23,1,1,1
host_6146,46,0.44,3,0,1,0,0,endpoint,0,203.17,16,1,1,1
host_6147,63,3.22,4,1,0,0,0,server,1,312.22,12,1,3,1
host_6150,43,6.54,1,1,0,0,1,server,0,314.97,9,1,3,1
host_6154,36,9.07,3,1,0,0,0,endpoint,0,292.84,2,1,1,1
host_6155,85,2.64,3,0,0,0,0,server,0,251.94,18,1,3,1
host_6156,8,2.81,2,1,0,0,1,endpoint,1,330.73,11,1,1,1
host_6157,69,4.13,3,0,0,0,1,router,0,312.32,20,1,2,1
host_6160,36,6.65,2,0,0,0,1,router,0,258.43,2,1,2,1
host_6161,28,7.86,0,1,1,0,0,IoT,0,356.23,9,1,0,1
host_6162,93,7.11,3,0,0,0,0,endpoint,0,249.54,16,1,1,1
host_6163,47,1.48,5,0,0,0,0,endpoint,1,263.21,1,1,1,1
host_6166,23,0.18,3,1,0,0,1,router,0,297.57,12,1,2,1
host_6167,16,4.4,3,1,0,0,0,server,0,248.48,15,1,3,1
host_6168,14,2.53,2,1,1,0,1,IoT,0,197.84,2,1,0,1
host_6169,74,6.83,2,0,0,1,0,endpoint,1,383.99,16,1,1,1
host_6170,71,7.24,0,0,0,0,0,router,0,211.68,13,1,2,1
host_6171,52,8.95,2,1,0,0,0,router,0,250.35,17,1,2,1
host_6172,37,7.61,1,1,1,0,1,endpoint,0,295.59,13,1,1,1
host_6176,47,3.86,2,1,0,0,1,endpoint,0,308.3,7,1,1,1
host_6178,52,0.98,1,0,0,0,0,server,1,257.53,5,1,3,1
host_6179,19,5.21,0,0,0,0,1,server,0,267.06,0,1,3,1
host_6180,77,7.2,1,0,0,0,0,router,0,323.44,18,1,2,1
host_6181,21,7.02,2,0,0,0,1,IoT,0,214.81,7,1,0,1
host_6183,37,5.22,3,0,0,0,0,endpoint,1,314.34,2,1,1,1
host_6185,55,6.92,3,0,0,0,0,endpoint,0,351.85,12,1,1,1
host_6187,20,7.1,1,0,0,0,1,server,1,247.11,3,1,3,1
host_6191,36,1.09,2,0,1,0,1,IoT,0,270.29,14,1,0,1
host_6193,22,7.58,3,1,1,1,0,IoT,0,311.62,0,1,0,1
host_6195,16,3.79,2,0,0,0,1,endpoint,0,373.93,18,1,1,1
host_6196,18,9.34,0,0,1,0,1,endpoint,0,343.81,22,1,1,1
host_6198,54,1.04,2,0,0,0,1,router,0,157.37,1,1,2,1
host_6200,45,7.46,0,0,0,0,0,endpoint,0,298.46,15,1,1,1
host_6201,19,6.26,4,1,0,0,0,server,0,307.85,20,1,3,1
host_6202,87,4.16,3,0,1,0,0,server,0,261.9,18,1,3,1
host_6203,34,9.65,1,0,1,0,0,endpoint,0,400.74,3,1,1,1
host_6204,13,7.35,2,0,0,0,0,router,0,276.17,2,1,2,1
host_6206,62,7.45,2,1,0,0,1,IoT,0,479.27,3,1,0,1
host_6208,22,6.5,3,0,0,0,0,IoT,0,373.43,20,1,0,1
host_6211,36,3.1,3,0,1,0,0,endpoint,0,322.77,16,1,1,1
host_6212,73,8.73,0,0,0,0,0,router,0,283.02,11,1,2,1
host_6214,38,6.2,1,1,0,0,1,server,0,338.78,13,1,3,1
host_6216,79,9.17,1,0,0,1,0,endpoint,0,349.7,6,1,1,1
host_6217,57,7.81,0,1,0,0,1,server,0,333.38,7,1,3,1
host_6218,20,2.43,4,0,0,1,0,server,0,244.86,19,1,3,1
host_6219,9,9.49,2,0,0,0,0,server,1,327.0,8,1,3,1
host_6220,32,3.57,1,0,1,0,0,endpoint,1,399.92,17,1,1,1
host_6222,50,7.43,3,0,0,0,0,router,0,212.62,15,1,2,1
host_6224,5,9.59,1,0,0,0,1,server,0,245.26,16,1,3,1
host_6227,75,8.51,3,0,0,0,0,endpoint,0,361.45,3,1,1,1
host_6228,37,7.03,3,0,1,0,0,server,0,282.28,19,1,3,1
host_6229,22,0.87,0,1,0,0,1,IoT,0,303.95,11,1,0,1
host_6230,58,1.17,3,0,0,0,0,endpoint,0,226.41,20,1,1,1
host_6231,68,7.15,2,0,0,0,1,endpoint,0,310.89,5,1,1,1
host_6232,93,0.75,3,0,0,1,0,server,0,394.44,4,1,3,1
host_6233,44,9.17,1,0,0,0,0,server,0,336.53,20,1,3,1
host_6234,34,7.42,1,0,0,0,0,server,0,366.05,20,1,3,1
host_6235,77,3.35,2,0,0,0,1,router,0,254.34,2,1,2,1
host_6236,42,3.63,2,1,0,0,1,server,0,319.92,0,1,3,1
host_6238,95,3.61,4,0,0,1,0,endpoint,0,312.06,16,1,1,1
host_6239,7,7.83,1,1,0,0,0,endpoint,0,316.77,4,1,1,1
host_6240,68,9.75,2,0,0,1,0,router,0,249.89,20,1,2,1
host_6242,94,4.46,3,1,0,0,0,endpoint,0,250.18,11,1,1,1
host_6244,35,6.53,0,0,0,0,1,endpoint,1,252.66,19,1,1,1
host_6245,57,6.86,3,1,0,0,0,endpoint,0,346.11,10,1,1,1
host_6246,85,6.85,1,0,1,0,1,router,0,304.16,12,1,2,1
host_6248,31,8.99,3,0,1,0,0,endpoint,0,220.76,9,1,1,1
host_6249,83,3.38,3,0,0,1,0,endpoint,0,341.72,13,1,1,1
host_6250,95,7.44,4,0,0,0,1,IoT,0,311.87,22,1,0,1
host_6251,53,7.6,1,0,1,0,0,router,0,429.7,14,1,2,1
host_6253,66,3.95,4,0,0,0,0,server,0,281.93,21,1,3,1
host_6254,59,6.08,4,1,0,0,1,router,0,402.16,13,1,2,1
host_6256,2,7.62,0,0,0,0,0,endpoint,0,271.64,15,1,1,1
host_6260,17,8.37,3,0,0,0,0,server,0,280.03,18,1,3,1
host_6263,16,6.83,2,0,1,0,1,server,0,226.36,9,1,3,1
host_6264,46,8.42,2,1,0,0,0,endpoint,0,302.17,12,1,1,1
host_6265,39,1.33,0,0,0,0,1,router,0,300.86,3,1,2,1
host_6268,1,0.31,1,0,0,1,1,endpoint,0,196.42,1,1,1,1
host_6269,11,2.01,1,1,0,0,1,endpoint,0,274.41,7,1,1,1
host_6274,50,5.53,0,1,0,0,1,server,0,285.36,12,1,3,1
host_6275,12,2.12,1,0,1,0,1,server,0,393.38,22,1,3,1
host_6277,81,9.1,0,0,0,0,0,server,0,338.47,6,1,3,1
host_6281,96,2.02,0,0,0,0,1,endpoint,1,228.01,12,1,1,1
host_6282,65,0.74,3,0,0,1,1,server,0,256.95,14,1,3,1
host_6284,92,9.52,4,0,0,1,0,endpoint,0,228.66,7,1,1,1
host_6285,53,7.25,2,1,0,0,0,server,0,272.38,20,1,3,1
host_6286,71,8.0,3,1,0,0,1,router,0,285.08,6,1,2,1
host_6287,2,9.81,1,1,0,0,1,server,0,155.49,15,1,3,1
host_6288,24,9.32,2,0,0,0,0,endpoint,0,254.6,12,1,1,1
host_6289,4,7.37,2,0,1,0,0,server,0,320.67,12,1,3,1
host_6290,19,6.94,0,0,0,1,1,endpoint,0,311.22,14,1,1,1
host_6293,40,5.74,1,0,0,0,0,IoT,1,172.32,16,1,0,1
host_6295,43,9.52,2,0,0,0,0,endpoint,0,293.12,10,1,1,1
host_6300,27,5.92,3,0,0,0,0,server,1,237.38,2,1,3,1
host_6302,66,4.94,1,0,0,0,1,server,0,302.85,6,1,3,1
host_6306,60,6.06,3,1,0,0,0,router,0,365.72,14,1,2,1
host_6308,30,4.89,1,1,0,0,0,server,1,297.9,20,1,3,1
host_6310,38,1.91,1,1,1,0,1,endpoint,0,429.59,1,1,1,1
host_6311,28,3.21,1,0,0,0,0,router,1,289.47,20,1,2,1
host_6312,25,4.19,1,0,1,0,0,endpoint,1,233.28,18,1,1,1
host_6313,96,5.94,1,1,1,0,1,IoT,0,273.9,8,1,0,1
host_6314,10,8.63,0,0,0,0,1,server,0,307.27,23,1,3,1
host_6318,97,4.32,4,0,0,0,0,endpoint,0,386.57,12,1,1,1
host_6320,42,8.33,3,1,1,0,0,endpoint,0,404.97,13,1,1,1
host_6321,47,8.02,3,0,1,0,0,IoT,0,177.2,9,1,0,1
host_6323,80,9.34,0,0,0,0,0,endpoint,0,294.16,4,1,1,1
host_6329,80,3.3,1,0,1,0,1,IoT,0,361.19,6,1,0,1
host_6335,12,6.57,3,1,0,0,1,router,0,280.47,1,1,2,1
host_6337,73,8.41,4,0,0,0,0,IoT,0,325.44,8,1,0,1
host_6338,76,1.46,1,0,0,0,1,endpoint,0,368.74,14,1,1,1
host_6339,90,8.91,2,1,0,0,1,endpoint,0,292.58,0,1,1,1
host_6342,96,8.97,2,0,0,0,0,endpoint,0,332.94,4,1,1,1
host_6343,98,3.0,0,0,0,0,1,endpoint,1,297.6,16,1,1,1
host_6345,20,4.46,4,1,0,0,0,endpoint,0,302.53,22,1,1,1
host_6346,39,2.44,1,0,0,0,0,router,1,304.18,2,1,2,1
host_6347,60,5.28,5,1,0,0,0,endpoint,0,302.42,1,1,1,1
host_6349,65,8.64,2,0,0,0,0,router,0,352.99,9,1,2,1
host_6350,51,6.07,3,0,0,0,1,endpoint,0,192.44,17,1,1,1
host_6352,24,8.05,2,0,0,0,1,server,0,294.05,9,1,3,1
host_6354,2,3.2,0,0,0,1,1,endpoint,0,391.34,23,1,1,1
host_6355,31,3.83,3,0,0,0,0,server,0,322.14,12,1,3,1
host_6356,57,6.3,1,0,1,0,1,endpoint,0,294.13,21,1,1,1
host_6357,78,4.42,1,0,0,0,1,endpoint,0,323.43,16,1,1,1
host_6358,66,6.29,3,1,0,1,0,endpoint,0,319.99,18,1,1,1
host_6360,15,9.7,0,0,0,0,0,server,0,286.54,22,1,3,1
host_6361,12,7.3,2,1,0,1,0,router,1,286.05,5,1,2,1
host_6363,84,7.24,0,1,0,0,0,router,0,263.84,6,1,2,1
host_6367,78,0.41,0,0,0,0,0,server,1,278.75,12,1,3,1
host_6368,18,8.09,2,1,0,0,1,router,0,372.78,2,1,2,1
host_6370,14,3.17,1,1,0,0,1,endpoint,0,292.67,10,1,1,1
host_6371,34,1.26,2,1,0,0,0,server,1,373.23,8,1,3,1
host_6373,76,5.25,2,0,0,0,1,server,1,312.13,6,1,3,1
host_6374,22,7.02,0,0,0,0,0,endpoint,0,338.6,1,1,1,1
host_6375,70,9.7,1,0,0,0,0,endpoint,0,236.22,5,1,1,1
host_6377,45,4.06,0,0,0,0,1,endpoint,0,338.76,4,1,1,1
host_6378,36,3.7,0,0,0,0,1,endpoint,0,313.19,5,1,1,1
host_6379,22,8.27,1,0,0,0,0,server,0,290.93,21,1,3,1
host_6380,78,1.56,2,0,1,0,1,endpoint,0,355.15,19,1,1,1
host_6381,80,3.44,4,0,0,0,0,endpoint,0,306.77,11,1,1,1
host_6382,61,7.25,2,0,0,0,0,endpoint,0,276.19,0,1,1,1
host_6383,56,0.16,1,0,0,0,1,server,1,348.6,1,1,3,1
host_6388,36,4.86,3,0,0,0,0,endpoint,1,308.25,7,1,1,1
host_6391,38,9.38,1,0,0,0,0,server,0,288.57,5,1,3,1
host_6392,67,0.44,3,0,0,0,0,endpoint,0,327.97,1,1,1,1
