host,open_ports,vuln_score,critical_vulns,service_http_open,service_ssh_open,service_rdp_open,snort_alert,device_type,geo_location_risk,avg_packet_size,scan_hour,label
host_7017,34,4.31,1,0,0,0,0,server,0,416.68,23,0
host_7018,80,3.37,2,1,0,0,1,server,0,204.52,10,1
host_7019,55,6.56,3,0,0,0,0,router,0,290.5,10,1
host_7020,18,9.25,3,0,0,0,0,server,0,301.3,1,1
host_7021,34,2.48,1,1,0,0,0,IoT,1,248.18,9,1
host_7022,89,8.55,1,0,0,0,0,endpoint,0,209.74,11,1
host_7023,45,9.2,1,0,0,0,1,server,0,368.5,17,1
host_7024,6,9.02,4,1,0,0,0,endpoint,0,281.44,2,1
host_7025,21,9.52,2,0,0,0,0,server,0,322.97,14,1
host_7026,70,8.42,4,0,0,0,0,endpoint,1,342.16,6,1
host_7027,96,5.93,1,0,0,0,1,router,0,255.34,7,1
host_7028,48,4.1,0,1,0,1,0,router,0,199.09,6,0
host_7029,39,4.92,1,0,0,0,0,router,0,362.08,2,0
host_7030,31,8.73,2,0,0,0,0,server,0,370.61,7,1
host_7031,10,3.01,0,0,0,0,0,endpoint,0,348.79,13,0
host_7032,30,1.59,3,0,0,1,0,endpoint,0,222.08,0,1
host_7033,18,1.41,0,1,0,0,0,server,0,347.88,5,0
host_7034,60,8.27,0,0,0,0,0,router,0,227.81,8,1
host_7035,88,7.61,0,0,1,0,1,endpoint,0,447.05,11,1
host_7036,73,4.98,0,0,0,0,0,server,0,247.14,6,0
host_7037,95,2.75,1,0,1,0,0,endpoint,1,362.08,13,1
host_7038,15,6.78,0,0,0,0,0,server,0,252.08,1,0
host_7039,4,0.38,0,0,0,0,0,endpoint,0,278.46,0,0
host_7040,63,5.68,2,0,0,0,0,router,0,252.86,23,0
host_7041,40,3.98,2,0,0,0,1,server,0,323.03,13,1
host_7042,9,9.78,2,0,0,0,0,endpoint,0,281.6,18,1
host_7043,9,5.08,1,0,0,0,1,endpoint,0,279.16,20,1
host_7044,26,5.52,0,1,0,0,0,endpoint,1,282.7,20,1
host_7045,4,7.12,2,0,1,0,0,IoT,0,331.93,7,1
host_7046,81,4.85,1,0,1,0,1,router,0,271.69,12,1
host_7047,16,2.25,0,1,0,0,0,IoT,0,254.32,12,0
host_7048,15,5.37,0,0,0,0,0,server,0,299.13,17,0
host_7049,99,9.44,2,1,0,1,0,IoT,0,313.32,17,1
host_7050,52,4.1,0,0,1,0,0,endpoint,0,312.38,4,0
host_7051,69,6.8,1,1,0,0,0,endpoint,0,204.71,4,0
host_7052,5,9.78,0,0,1,0,0,endpoint,0,396.74,6,1
host_7053,20,8.3,2,0,0,0,0,endpoint,0,319.5,23,1
host_7054,79,6.59,0,1,0,0,0,endpoint,0,332.28,12,0
host_7055,18,7.36,2,0,0,0,0,router,0,240.46,12,1
host_7056,2,9.36,1,0,0,0,0,endpoint,0,296.02,19,1
host_7057,93,9.6,1,1,1,0,0,server,0,225.07,18,1
host_7058,13,9.69,1,0,0,0,0,server,0,160.56,13,1
host_7059,4,6.26,1,0,0,0,0,server,0,248.14,3,0
host_7060,42,3.85,0,0,1,1,0,endpoint,0,318.08,14,0
host_7061,74,1.33,0,0,0,0,1,server,0,419.03,18,1
host_7062,61,3.86,1,0,0,0,1,endpoint,0,312.95,0,1
host_7063,95,9.43,0,1,0,0,0,server,0,327.25,4,1
host_7064,8,8.9,1,1,0,0,0,endpoint,0,264.76,13,1
host_7065,67,5.24,0,0,1,0,0,router,0,275.12,17,0
host_7066,63,5.37,0,0,1,0,1,endpoint,0,221.54,4,1
host_7067,9,3.09,2,1,1,0,0,router,0,325.74,14,0
host_7068,94,4.55,1,0,0,0,0,router,0,358.82,6,0
host_7069,11,7.14,0,0,0,1,0,router,0,295.76,11,1
host_7070,99,4.02,1,1,0,0,0,router,0,318.93,2,0
host_7071,42,1.88,2,0,0,0,0,server,0,296.62,18,0
host_7072,13,5.41,0,0,0,1,0,router,1,392.39,13,1
host_7073,36,2.25,4,0,0,0,0,endpoint,0,282.17,19,1
host_7074,13,9.74,0,1,1,0,0,router,0,291.0,10,1
host_7075,12,3.9,0,0,0,0,0,endpoint,0,265.85,19,0
host_7076,37,9.1,0,1,0,0,0,endpoint,0,322.49,22,1
host_7077,74,2.26,1,0,0,0,0,server,0,343.91,17,0
host_7078,73,1.89,3,0,1,0,0,server,0,306.8,23,1
host_7079,52,6.17,3,1,0,0,1,server,0,310.23,9,1
host_7080,71,7.79,1,1,0,0,0,router,0,266.27,13,1
host_7081,2,5.67,3,0,0,0,0,IoT,0,212.91,6,1
host_7082,56,2.3,3,0,0,0,1,endpoint,0,393.51,21,1
host_7083,60,0.38,1,0,1,0,0,IoT,0,351.06,4,0
host_7084,23,6.18,1,0,0,0,0,server,0,270.2,6,0
host_7085,40,1.31,1,0,1,0,0,endpoint,0,329.66,1,0
host_7086,64,3.43,0,1,1,0,1,router,0,336.69,11,1
host_7087,85,6.76,1,1,0,0,0,endpoint,0,307.58,12,0
host_7088,23,0.98,1,0,0,0,0,endpoint,0,376.12,10,0
host_7089,29,1.27,1,0,0,1,0,server,0,188.21,5,0
host_7090,78,0.62,0,0,0,0,0,server,1,323.2,14,1
host_7091,90,9.96,1,1,0,0,0,server,1,233.9,1,1
host_7092,51,3.87,1,1,1,0,0,server,0,313.06,2,0
host_7093,69,9.06,2,1,0,0,1,endpoint,0,335.75,21,1
host_7094,95,2.94,1,0,1,0,0,endpoint,0,254.29,12,0
host_7095,89,7.53,3,0,0,0,0,router,0,333.33,21,1
host_7096,31,2.19,2,0,0,0,0,endpoint,0,227.99,10,0
host_7097,50,4.98,1,0,0,0,0,endpoint,0,283.44,11,0
host_7098,20,8.25,1,0,1,0,0,IoT,0,272.63,10,1
host_7099,55,8.16,1,1,0,0,0,endpoint,0,342.76,21,1
host_7100,81,7.94,0,0,0,0,0,endpoint,0,374.36,1,1
host_7101,2,8.24,2,1,0,0,0,endpoint,0,322.81,21,1
host_7102,25,2.11,1,0,0,0,1,IoT,0,189.86,20,1
host_7103,13,4.82,1,0,0,0,1,server,0,364.35,22,1
host_7104,92,4.85,3,0,0,0,0,endpoint,0,272.47,2,1
host_7105,70,8.91,1,0,0,1,0,router,0,386.05,15,1
host_7106,67,2.97,4,1,0,0,0,server,0,240.7,20,1
host_7107,58,9.31,2,0,0,0,0,server,0,302.33,13,1
host_7108,99,4.51,3,0,1,0,0,server,0,208.47,16,1
host_7109,82,6.7,1,1,0,0,0,endpoint,0,237.52,9,0
host_7110,75,2.69,1,0,0,0,0,server,0,234.97,15,0
host_7111,84,4.1,1,0,0,0,0,IoT,0,243.26,2,0
host_7112,64,7.1,1,0,1,1,0,IoT,0,258.29,17,1
host_7113,69,5.13,1,0,0,0,0,endpoint,0,412.78,4,0
host_7114,83,9.31,3,0,1,0,0,endpoint,0,309.45,8,1
host_7115,86,7.37,4,0,0,0,0,router,0,396.18,7,1
host_7116,59,5.64,0,1,0,0,0,server,0,289.73,1,0
host_7117,60,8.87,1,0,0,0,0,endpoint,0,382.7,13,1
host_7118,83,6.66,3,0,0,0,0,router,0,313.41,3,1
host_7119,62,6.47,3,0,0,0,0,endpoint,0,264.57,7,1
host_7120,16,2.46,0,1,1,0,0,endpoint,0,419.35,14,0
host_7121,88,3.95,2,1,0,0,1,IoT,0,217.45,17,1
host_7122,68,6.83,1,0,0,0,0,endpoint,0,305.79,2,0
host_7123,15,8.92,1,1,0,0,0,router,0,188.54,8,1
host_7124,89,3.16,0,0,1,1,0,endpoint,0,324.58,11,0
host_7125,55,2.15,5,1,0,0,0,router,0,191.21,2,1
host_7126,35,5.94,2,1,0,1,0,endpoint,0,347.04,14,0
host_7127,55,0.67,1,0,0,0,1,server,0,358.94,18,1
host_7128,14,7.15,3,0,0,0,1,IoT,0,322.49,1,1
host_7129,49,7.03,1,1,0,0,0,server,0,277.16,9,1
host_7130,83,3.55,2,1,0,0,0,endpoint,1,315.89,12,1
host_7131,7,8.93,2,0,1,0,0,server,0,318.85,15,1
host_7132,30,5.02,0,1,0,0,0,endpoint,0,299.95,2,0
host_7133,83,6.46,2,1,1,0,0,endpoint,0,334.0,3,0
host_7134,49,2.1,0,1,0,0,0,endpoint,0,353.68,2,0
host_7135,89,4.17,1,1,1,0,0,endpoint,0,377.97,11,0
host_7136,16,8.62,2,0,0,0,0,server,0,300.47,2,1
host_7137,51,2.13,3,1,0,0,0,router,0,376.87,17,1
host_7138,72,3.91,2,0,0,0,0,endpoint,0,316.66,22,0
host_7139,82,3.18,0,0,0,0,0,router,0,263.67,20,0
host_7140,92,1.51,5,0,0,0,0,server,0,335.98,15,1
host_7141,80,2.9,1,1,0,1,0,router,0,297.76,8,0
host_7142,83,2.33,0,0,0,1,0,router,0,233.19,15,0
host_7143,42,9.24,0,0,0,0,0,server,0,352.05,18,1
host_7144,17,7.41,4,1,0,0,0,endpoint,0,346.19,9,1
host_7145,63,3.16,2,0,1,0,0,server,1,410.5,11,1
host_7146,45,7.63,1,1,0,0,0,endpoint,0,329.46,8,1
host_7147,77,0.22,0,1,1,0,0,router,0,321.1,14,0
host_7148,7,5.27,1,1,0,0,0,router,0,317.06,4,0
host_7149,27,2.5,4,1,0,0,0,server,0,236.5,1,1
host_7150,10,1.14,1,0,1,0,0,router,0,300.07,16,0
host_7151,34,8.84,1,0,0,0,0,endpoint,0,252.43,10,1
host_7152,36,1.99,2,0,0,0,0,endpoint,0,328.22,4,0
host_7153,25,8.22,1,0,0,0,0,endpoint,0,333.99,6,1
host_7154,6,4.13,2,1,0,0,0,IoT,1,266.51,9,1
host_7155,24,0.14,0,0,0,0,0,endpoint,0,180.32,23,0
host_7156,18,7.33,1,1,1,0,0,server,0,274.91,17,1
host_7157,87,5.96,2,0,0,0,0,router,0,366.03,19,0
host_7158,6,3.44,2,1,1,0,0,endpoint,1,267.22,20,1
host_7159,29,2.82,0,0,0,0,0,endpoint,0,243.93,1,0
host_7160,25,0.74,2,1,1,0,0,endpoint,0,188.1,16,0
host_7161,55,9.41,1,0,0,1,1,endpoint,0,329.15,3,1
host_7162,81,4.94,2,0,0,0,1,IoT,0,219.01,22,1
host_7163,46,0.86,0,0,0,0,0,router,0,256.98,23,0
host_7164,24,8.69,2,0,1,0,1,endpoint,0,356.74,18,1
host_7165,75,2.79,1,1,0,0,0,router,0,281.88,6,0
host_7166,26,2.04,1,1,1,0,0,router,0,347.19,17,0
host_7167,98,2.81,2,0,0,0,0,server,1,310.01,7,1
host_7168,28,5.65,2,1,0,0,0,endpoint,0,267.0,5,0
host_7169,3,0.74,3,1,0,0,0,server,0,259.61,5,1
host_7170,75,4.82,2,0,0,0,0,server,0,279.74,23,0
host_7171,38,8.96,1,0,0,1,1,server,0,257.23,7,1
host_7172,61,1.88,3,0,0,0,0,endpoint,0,309.5,6,1
host_7173,78,3.31,0,0,0,0,0,server,0,326.08,18,0
host_7174,51,3.96,1,1,0,0,0,server,0,297.17,0,0
host_7175,90,5.86,2,0,1,0,1,endpoint,1,212.36,13,1
host_7176,48,9.19,1,1,1,0,0,router,0,421.77,9,1
host_7177,21,3.95,1,0,0,0,0,IoT,0,304.64,3,0
host_7178,54,0.69,1,1,0,0,0,endpoint,0,284.19,20,0
host_7179,56,3.48,1,0,0,1,0,router,0,361.48,20,0
host_7180,94,1.9,1,0,0,0,0,server,0,251.54,15,0
host_7181,59,6.52,1,1,0,0,0,endpoint,0,296.36,13,0
host_7182,72,0.29,2,0,0,0,0,IoT,0,308.99,22,0
host_7183,51,2.92,2,0,0,1,0,endpoint,0,342.98,16,0
host_7184,20,5.45,2,0,0,0,0,endpoint,0,353.98,16,0
host_7185,96,2.77,4,0,0,0,0,router,0,341.86,3,1
host_7186,86,5.51,2,1,0,0,0,server,0,333.54,21,0
host_7187,59,1.15,3,0,0,1,0,IoT,1,323.13,12,1
host_7188,71,9.43,2,1,1,0,0,router,0,246.92,17,1
host_7189,9,2.91,0,0,0,0,0,server,0,225.79,5,0
host_7190,1,9.23,1,0,0,0,1,server,0,318.24,20,1
host_7191,29,3.26,0,0,0,0,0,server,0,248.17,14,0
host_7192,63,7.82,1,1,0,0,0,router,0,264.12,1,1
host_7193,72,2.46,0,1,0,0,0,endpoint,0,260.54,15,0
host_7194,56,6.7,2,0,0,0,0,server,0,303.96,17,0
host_7195,68,3.24,0,0,0,0,0,endpoint,1,314.22,7,1
host_7196,35,5.09,4,0,1,0,0,server,0,279.83,8,1
host_7197,3,6.74,0,0,1,0,0,server,0,303.26,9,0
host_7198,7,5.89,0,0,0,0,1,server,0,246.75,2,1
host_7199,27,5.76,0,1,0,0,0,endpoint,0,294.25,18,0
host_7200,1,0.66,1,0,0,0,0,endpoint,0,305.92,18,0
host_7201,91,2.49,2,0,0,0,0,endpoint,0,328.75,20,0
host_7202,80,5.72,0,0,0,0,0,endpoint,0,215.73,8,0
host_7203,71,0.18,0,0,0,0,0,endpoint,0,211.15,13,0
host_7204,44,2.51,3,1,1,0,0,server,1,271.52,7,1
host_7205,87,2.29,2,0,1,0,0,endpoint,0,258.83,6,0
host_7206,41,2.5,0,0,0,0,1,endpoint,0,230.72,6,1
host_7207,75,5.36,1,0,0,0,0,IoT,0,392.33,22,0
host_7208,42,5.82,6,1,0,0,0,endpoint,0,374.96,8,1
host_7209,33,9.09,0,1,0,0,0,endpoint,1,312.47,20,1
host_7210,50,3.86,1,0,0,0,1,router,0,266.39,4,1
host_7211,63,9.27,1,1,1,0,1,endpoint,0,286.88,7,1
host_7212,37,6.52,0,0,1,0,0,router,0,303.4,4,0
host_7213,59,9.13,0,0,0,0,0,server,0,230.81,1,1
host_7214,81,8.33,0,0,0,0,1,server,0,328.63,15,1
host_7215,99,6.88,3,1,0,0,1,endpoint,0,335.96,16,1
host_7216,48,3.56,1,1,0,0,0,server,0,335.78,19,0
host_7217,5,2.41,1,0,0,0,0,IoT,0,287.26,23,0
host_7218,48,2.22,2,0,0,0,1,endpoint,0,394.15,23,1
host_7219,96,9.52,3,0,1,0,0,endpoint,0,313.72,22,1
host_7220,3,9.59,2,1,0,0,0,server,1,322.29,5,1
host_7221,47,7.25,1,1,1,0,1,server,0,343.59,2,1
host_7222,62,8.84,3,1,0,0,0,endpoint,0,294.44,7,1
host_7223,99,9.19,1,0,0,0,0,router,0,261.79,2,1
host_7224,14,5.12,1,0,0,0,0,server,1,299.2,0,1
host_7225,63,6.29,0,0,0,0,0,server,0,378.06,9,0
host_7226,61,4.19,1,0,1,0,0,server,0,265.05,23,0
host_7227,31,4.18,1,0,0,0,0,endpoint,0,304.15,17,0
host_7228,95,0.38,2,0,0,0,1,endpoint,0,244.85,5,1
host_7229,17,4.34,3,1,0,0,0,server,0,318.85,21,1
host_7230,24,6.73,4,0,1,0,0,endpoint,0,292.14,3,1
host_7231,23,4.22,1,1,0,0,0,endpoint,0,142.69,23,0
host_7232,82,8.72,0,1,1,0,1,endpoint,0,289.52,0,1
host_7233,50,3.33,1,1,1,0,0,router,0,357.43,19,0
host_7234,78,1.33,1,0,0,0,0,server,0,352.08,5,0
host_7235,79,8.12,2,0,0,0,1,endpoint,0,330.35,3,1
host_7236,79,6.74,2,0,0,0,0,endpoint,0,310.37,10,0
host_7237,70,2.42,4,0,1,0,0,endpoint,0,305.33,18,1
host_7238,27,5.36,2,0,0,0,1,router,1,331.45,5,1
host_7239,15,4.02,0,1,0,0,1,endpoint,0,266.5,15,1
host_7240,50,9.39,2,0,0,1,0,endpoint,0,329.34,23,1
host_7241,36,6.07,3,0,1,1,0,router,0,286.96,14,1
host_7242,8,1.58,1,1,0,0,0,endpoint,0,270.5,12,0
host_7243,79,5.02,0,0,0,0,0,router,0,196.81,5,0
host_7244,3,8.63,1,1,0,0,0,server,0,285.22,0,1
host_7245,62,6.71,1,0,0,1,0,server,0,365.88,18,0
host_7246,47,8.42,0,0,0,0,0,server,0,171.74,23,1
host_7247,77,2.5,1,1,0,0,0,server,0,353.24,13,0
host_7248,98,8.88,0,0,0,0,0,endpoint,0,267.35,0,1
host_7249,88,7.56,2,1,0,0,0,router,0,339.95,7,1
host_7250,96,7.29,2,0,1,0,0,server,0,304.21,22,1
host_7251,61,3.47,0,0,0,0,0,server,0,282.42,21,0
host_7252,32,8.88,0,1,1,1,0,endpoint,0,261.95,16,1
host_7253,94,6.38,1,1,0,0,0,IoT,0,380.94,3,0
host_7254,13,8.52,2,0,0,0,0,endpoint,0,335.07,0,1
host_7255,1,3.61,4,0,0,0,0,endpoint,1,321.22,20,1
host_7256,34,1.46,1,0,0,0,0,endpoint,0,390.41,4,0
host_7257,62,3.32,4,0,0,0,0,endpoint,0,184.08,20,1
host_7258,79,4.55,2,1,1,0,0,endpoint,1,290.14,9,1
host_7259,78,5.33,1,1,0,0,0,router,0,311.39,19,0
host_7260,93,5.11,0,1,0,0,0,server,0,323.19,15,0
host_7261,98,5.46,4,1,0,0,0,server,0,339.37,16,1
host_7262,82,8.42,0,0,0,0,0,router,0,309.01,0,1
host_7263,71,1.7,1,0,0,0,1,endpoint,0,334.49,18,1
host_7264,93,3.16,1,0,1,0,1,server,0,326.73,6,1
host_7265,31,8.89,1,1,0,0,1,server,0,306.71,22,1
host_7266,64,5.6,4,1,0,0,0,server,0,332.69,21,1
host_7267,25,5.83,4,0,0,0,1,router,0,319.1,11,1
host_7268,38,4.78,2,1,0,0,1,endpoint,0,269.08,19,1
host_7269,14,5.49,2,1,0,1,0,server,0,302.92,20,0
host_7270,8,1.98,1,0,0,0,0,router,0,314.28,23,0
host_7271,91,5.47,0,0,0,0,0,server,0,287.86,16,0
host_7272,54,9.97,1,0,0,0,0,IoT,0,347.71,3,1
host_7273,2,5.66,0,0,0,0,1,IoT,0,334.9,5,1
host_7274,81,0.44,0,0,1,0,0,router,0,302.54,7,0
host_7275,78,7.96,0,0,0,0,0,IoT,0,332.78,22,1
host_7276,89,3.96,1,1,0,0,0,IoT,0,268.94,16,0
host_7277,56,1.54,3,0,0,0,0,endpoint,0,240.22,5,1
host_7278,94,8.63,2,1,0,0,1,router,0,265.45,12,1
host_7279,93,1.98,0,0,0,1,1,server,1,240.31,12,1
host_7280,84,9.21,1,0,1,0,0,endpoint,0,196.79,16,1
host_7281,85,4.42,0,0,0,0,0,endpoint,0,227.36,21,0
host_7282,61,7.43,3,0,0,0,0,router,0,281.25,20,1
host_7283,22,5.47,0,0,1,0,0,endpoint,0,330.69,16,0
host_7284,35,2.57,2,0,0,0,0,router,0,351.1,15,0
host_7285,16,6.71,2,1,0,0,0,endpoint,0,293.31,16,0
host_7286,50,9.58,0,1,0,0,0,endpoint,0,263.57,3,1
host_7287,43,7.7,2,0,0,0,0,endpoint,0,347.79,21,1
host_7288,17,6.04,0,0,1,0,0,server,0,288.44,10,0
host_7289,80,9.91,1,1,1,0,0,endpoint,0,384.43,21,1
host_7290,58,2.65,3,1,0,0,0,router,0,336.63,15,1
host_7291,2,0.62,1,0,0,0,0,endpoint,0,240.7,10,0
host_7292,4,0.32,4,0,0,0,0,endpoint,0,322.13,19,1
host_7293,85,7.11,2,0,0,1,0,server,0,255.21,23,1
host_7294,39,8.3,2,1,0,0,1,endpoint,0,314.68,21,1
host_7295,98,6.35,1,0,0,1,1,endpoint,0,245.86,22,1
host_7296,94,9.05,2,0,0,0,0,endpoint,0,267.14,3,1
host_7297,6,6.98,3,0,0,0,0,router,1,372.1,6,1
host_7298,81,3.71,2,0,0,1,0,endpoint,1,381.77,12,1
host_7299,89,1.81,1,0,0,0,0,router,0,249.39,23,0
host_7300,69,9.25,0,0,0,0,0,router,0,281.01,18,1
host_7301,69,1.04,2,0,1,0,0,endpoint,0,285.09,17,0
host_7302,20,5.43,1,0,0,1,0,server,0,342.59,7,0
host_7303,64,3.14,2,0,0,0,0,server,0,229.55,3,0
host_7304,16,2.71,3,0,0,0,0,server,0,268.35,14,1
host_7305,51,6.46,0,0,0,0,0,IoT,1,276.93,10,1
host_7306,37,2.31,3,1,0,0,0,server,0,311.8,0,1
host_7307,73,9.16,2,0,0,0,0,endpoint,0,342.98,9,1
host_7308,69,4.06,4,0,0,0,0,endpoint,0,325.76,17,1
host_7309,42,6.77,3,0,0,0,0,server,0,412.31,9,1
host_7310,57,7.28,2,1,0,0,0,server,0,298.18,6,1
host_7311,66,6.83,0,0,0,0,0,server,1,281.53,13,1
host_7312,9,9.03,1,0,0,1,0,server,0,231.6,20,1
host_7313,86,2.31,1,0,0,0,0,server,0,269.58,22,0
host_7314,64,0.86,0,0,0,0,1,endpoint,0,320.43,18,1
host_7315,86,0.55,3,0,1,1,0,server,0,383.3,3,1
host_7316,22,8.78,4,1,0,0,1,endpoint,0,374.87,11,1
host_7317,34,9.73,2,1,0,0,1,endpoint,0,264.39,15,1
host_7318,55,3.03,2,0,0,0,0,server,0,334.14,14,0
host_7319,29,6.94,0,0,0,0,0,server,0,330.42,15,0
host_7320,38,0.09,0,0,0,1,1,endpoint,0,284.48,13,1
host_7321,97,1.89,1,0,0,0,0,server,0,336.63,11,0
host_7322,18,6.89,4,0,0,0,0,server,0,285.17,2,1
host_7323,71,0.66,4,0,0,0,0,endpoint,0,257.77,7,1
host_7324,65,4.69,0,0,0,0,0,router,0,279.05,0,0
host_7325,97,6.63,3,0,0,0,0,endpoint,1,255.25,4,1
host_7326,1,7.66,1,0,0,0,0,IoT,0,328.62,19,1
host_7327,88,4.54,2,1,1,0,0,router,0,249.12,7,0
host_7328,4,6.3,1,0,0,0,0,router,1,307.6,8,1
host_7329,4,5.4,3,0,0,0,1,router,0,387.94,0,1
host_7330,82,0.52,0,0,1,0,0,endpoint,1,374.71,14,1
host_7331,27,7.43,2,0,0,0,1,IoT,0,336.46,18,1
host_7332,43,1.72,1,0,1,0,0,router,0,305.85,11,0
host_7333,59,0.32,2,0,0,0,1,IoT,0,298.99,12,1
host_7334,32,4.51,2,1,0,0,1,endpoint,0,282.66,22,1
host_7335,33,8.66,3,1,0,0,0,server,0,341.37,6,1
host_7336,28,1.51,0,0,1,0,0,server,0,318.04,18,0
host_7337,55,0.13,3,1,0,0,1,router,0,275.79,5,1
host_7338,60,1.1,2,0,0,0,0,router,0,355.35,21,0
host_7339,70,3.64,3,0,0,0,0,endpoint,0,225.93,14,1
host_7340,62,5.8,1,0,0,1,0,endpoint,1,227.74,4,1
host_7341,80,1.93,1,1,0,1,0,server,0,220.11,2,0
host_7342,34,8.02,0,1,0,0,0,server,1,236.94,7,1
host_7343,87,7.53,1,1,0,0,0,endpoint,0,320.67,9,1
host_7344,88,6.96,0,1,1,0,0,router,0,285.33,7,0
host_7345,56,4.87,0,0,0,0,0,server,0,259.45,18,0
host_7346,13,3.65,2,1,0,1,0,server,0,345.86,16,0
host_7347,56,3.76,1,0,1,0,0,server,0,236.48,18,0
host_7348,18,5.03,1,1,0,0,0,IoT,1,304.53,11,1
host_7349,54,0.77,1,1,0,0,0,server,1,248.67,19,1
host_7350,77,6.82,2,1,0,0,0,endpoint,1,328.88,1,1
host_7351,43,3.52,0,0,0,0,0,server,0,330.73,10,0
host_7352,39,2.25,3,0,0,0,0,IoT,0,334.75,3,1
host_7353,61,2.78,2,0,0,0,1,endpoint,0,321.1,6,1
host_7354,42,1.8,0,0,1,0,0,IoT,0,361.67,6,0
host_7355,81,9.02,0,1,0,0,0,router,0,291.94,11,1
host_7356,79,1.69,1,0,0,0,0,router,0,268.58,10,0
host_7357,18,8.83,1,1,0,1,0,endpoint,0,290.24,6,1
host_7358,23,5.72,2,1,0,0,0,IoT,1,254.36,14,1
host_7359,54,8.67,1,0,0,0,0,server,0,284.21,6,1
host_7360,30,4.74,0,0,0,0,0,router,0,336.85,21,0
host_7361,98,9.28,2,0,0,1,1,IoT,0,374.49,13,1
host_7362,58,2.11,5,0,0,1,0,router,0,275.06,21,1
host_7363,68,5.55,3,1,0,0,0,IoT,0,332.44,15,1
host_7364,67,1.26,1,1,0,0,0,endpoint,0,273.95,11,0
host_7365,71,4.47,2,0,1,0,0,router,0,298.57,18,0
host_7366,18,5.7,2,0,0,0,1,router,0,271.63,7,1
host_7367,7,6.06,4,1,0,0,0,endpoint,0,389.09,23,1
host_7368,40,3.66,2,1,0,0,0,endpoint,0,263.58,22,0
host_7369,70,0.76,3,1,0,0,0,endpoint,0,302.89,16,1
host_7370,86,6.55,0,0,1,0,1,server,0,279.63,14,1
host_7371,65,4.88,2,1,1,0,0,endpoint,1,309.56,8,1
host_7372,68,1.37,1,1,0,0,0,endpoint,0,269.54,10,0
host_7373,49,9.36,3,0,0,0,0,router,0,402.97,1,1
host_7374,52,9.56,1,0,1,0,0,server,0,294.06,8,1
host_7375,29,8.57,2,0,0,0,0,endpoint,0,316.15,8,1
host_7376,21,8.44,2,1,0,0,0,server,0,265.01,16,1
host_7377,90,0.99,2,0,0,0,0,IoT,0,285.15,11,0
host_7378,78,9.93,0,0,1,0,0,endpoint,0,343.91,4,1
host_7379,9,4.0,1,0,1,0,0,endpoint,0,302.33,19,0
host_7380,47,1.63,4,0,0,0,0,router,0,341.52,12,1
host_7381,76,8.12,1,0,0,0,0,router,1,322.07,22,1
host_7382,42,2.26,2,0,0,0,0,endpoint,0,266.79,5,0
host_7383,51,5.26,2,1,0,0,0,IoT,1,220.83,11,1
host_7384,56,1.28,1,1,0,0,0,endpoint,0,286.99,13,0
host_7385,51,4.75,1,0,1,0,0,IoT,0,282.08,8,0
host_7386,70,5.58,3,0,1,1,0,IoT,0,315.21,10,1
host_7387,20,4.46,2,1,0,0,1,endpoint,0,306.95,0,1
host_7388,88,0.69,1,0,0,1,0,server,0,297.09,3,0
host_7389,27,4.85,2,0,0,0,0,server,0,283.72,19,0
host_7390,38,4.69,0,0,1,0,0,endpoint,0,309.92,1,0
host_7391,72,2.62,3,1,0,0,1,server,0,314.27,7,1
host_7392,65,9.22,1,1,0,0,0,router,0,339.23,4,1
host_7393,54,4.18,0,0,0,0,0,endpoint,0,291.84,1,0
host_7394,24,8.64,0,0,0,0,0,IoT,0,370.47,6,1
host_7395,47,1.1,3,1,0,1,0,router,0,311.61,18,1
host_7396,71,3.19,1,0,0,0,0,endpoint,0,252.28,20,0
host_7397,83,1.76,1,0,0,0,0,router,0,327.84,8,0
host_7398,86,4.08,2,0,0,0,0,server,0,355.13,9,0
host_7399,63,1.12,1,0,0,0,0,router,0,323.65,20,0
host_7400,57,4.41,2,0,0,0,0,router,0,351.7,13,0
host_7401,55,3.54,0,1,0,0,0,endpoint,1,318.59,2,1
host_7402,60,2.23,1,1,0,0,0,IoT,0,281.75,11,0
host_7403,99,6.42,2,0,0,0,0,endpoint,0,336.9,7,0
host_7404,62,9.51,1,1,1,0,1,server,0,171.91,6,1
host_7405,30,2.07,1,1,0,0,0,router,1,270.65,19,1
host_7406,93,7.12,0,0,1,0,0,router,0,314.32,0,1
host_7407,22,7.42,1,0,0,0,0,endpoint,0,277.17,1,1
host_7408,75,4.98,2,0,1,1,0,endpoint,0,273.6,11,0
host_7409,84,8.98,2,0,0,0,0,router,0,326.44,10,1
host_7410,29,9.66,2,0,0,0,0,server,0,223.58,22,1
host_7411,41,3.62,3,0,0,0,1,endpoint,1,334.92,5,1
host_7412,42,6.51,2,0,0,0,1,endpoint,0,343.07,18,1
host_7413,98,6.62,3,0,0,0,0,server,0,288.43,9,1
host_7414,65,4.04,1,0,0,0,0,endpoint,0,247.24,2,0
host_7415,31,3.17,0,0,1,0,0,server,0,264.58,4,0
host_7416,30,9.34,3,1,1,0,0,endpoint,0,361.4,10,1
host_7417,18,7.9,1,1,0,0,1,endpoint,0,283.49,5,1
host_7418,17,1.14,5,0,0,0,0,server,0,290.29,3,1
host_7419,38,1.2,2,0,0,0,0,endpoint,0,226.69,5,0
host_7420,14,9.23,2,0,1,0,0,server,0,323.27,14,1
